utterance_id,session,speaker,dialog,emotion,valence,arousal,dominance,wav_path,start_time,end_time,transcript
Ses01F_impro05_F028,Session1,F,Ses01F_impro05,angry,0.25,0.5,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,188.78,190.8975,Okay.  I'll do that.
Ses01F_impro05_F029,Session1,F,Ses01F_impro05,angry,0.125,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,195.38,199.33,I don't think you have done everything you could do because I don't have my bag here yet.
Ses01F_impro05_F030,Session1,F,Ses01F_impro05,angry,0.25,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,202.86,206.17,A letter? I'll make a personal phone call.
Ses01F_impro05_M000,Session1,F,Ses01F_impro05,neutral,0.75,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,3.61,5.19,Hi.  Thanks for waiting.
Ses01F_impro05_M001,Session1,F,Ses01F_impro05,happy,0.75,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,5.21,6.44,Can I help you?
Ses01F_impro05_M002,Session1,F,Ses01F_impro05,happy,0.75,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,6.6,7.71,Uh huh.
Ses01F_impro05_M003,Session1,F,Ses01F_impro05,neutral,0.75,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,8.32,9.8,Okay.
Ses01F_impro05_M004,Session1,F,Ses01F_impro05,neutral,0.625,0.125,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,12.26,13.78,Okay.
Ses01F_impro05_M005,Session1,F,Ses01F_impro05,neutral,0.625,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,21.84,25.9,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.
Ses01F_impro05_M006,Session1,F,Ses01F_impro05,neutral,0.625,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,25.99,27.7272,Okay.
Ses01F_impro05_M007,Session1,F,Ses01F_impro05,neutral,0.625,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,28.29,34.1425,all right- okay.  And you lost your bag? Is that- that the issue?
Ses01F_impro05_M008,Session1,F,Ses01F_impro05,neutral,0.5,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,34.7,36.52,Uh-huh.
Ses01F_impro05_M009,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,36.91,42.76,"Yeah. Yeah, I don't see- I don't see any--"
Ses01F_impro05_M010,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,43.86,49.97,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-"
Ses01F_impro05_M011,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,49.97,70.26,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again..."
Ses01F_impro05_M012,Session1,F,Ses01F_impro05,neutral,0.375,0.25,0.125,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,70.38,73.14,"for such an inconvenience and your bag, but"
Ses01F_impro05_M013,Session1,F,Ses01F_impro05,neutral,0.375,0.25,0.125,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,73.55,74.99,Yeah.
Ses01F_impro05_M014,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.125,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,75.03,76.48,"No, no."
Ses01F_impro05_M015,Session1,F,Ses01F_impro05,neutral,0.375,0.25,0.125,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,80.22,83.2425,"No, no.  This is real."
Ses01F_impro05_M016,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,85.72,93.9575,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because..."
Ses01F_impro05_M017,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,94.005,100.4,this is the only track record that we have and if it's not listed here then it's probably not anywhere.
Ses01F_impro05_M019,Session1,F,Ses01F_impro05,neutral,0.375,0.25,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,111.28,112.81,Yes.
Ses01F_impro05_M020,Session1,F,Ses01F_impro05,neutral,0.375,0.25,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,118.04,119.37,I know.
Ses01F_impro05_M022,Session1,F,Ses01F_impro05,neutral,0.375,0.25,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,131.02,133.25,Okay. Calm-
Ses01F_impro05_M023,Session1,F,Ses01F_impro05,neutral,0.375,0.625,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,136.19,143.5,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really"
Ses01F_impro05_M024,Session1,F,Ses01F_impro05,neutral,0.375,0.5,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,144.85,151.16,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that."
Ses01F_impro05_M025,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,151.335,152.71,It's a gift.
Ses01F_impro05_M026,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,152.8325,158.58,"You know, the airlines can not be held responsible for every bag of luggage that comes through here."
Ses01F_impro05_M027,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,159.66,161.37,With the amount of--
Ses01F_impro05_M028,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,163.25,166.99,"Um, actually, I don't know. I don't know. Oh really?"
Ses01F_impro05_M029,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,167.15,173.63,Well then maybe you can just call him and he can give you more money.  But right now all I can do--
Ses01F_impro05_M030,Session1,F,Ses01F_impro05,neutral,0.5,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,173.7325,178.2625,"Right now all I can do is just give you this fifty dollars, I'm really sorry."
Ses01F_impro05_M031,Session1,F,Ses01F_impro05,neutral,0.5,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,178.59,180.87,Oh.  My name is Sean. Hi.
Ses01F_impro05_M034,Session1,F,Ses01F_impro05,neutral,0.375,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,198.66,205.17,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--"
Ses01F_impro05_M035,Session1,F,Ses01F_impro05,neutral,0.375,0.25,0.125,data/iemocap/Session1/dialog/wav/Ses01F_impro05.wav,205.63,211.94,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more..."
Ses01F_impro06_F002,Session1,F,Ses01F_impro06,sad,0.25,0.125,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,26.07,27.65,No.
Ses01F_impro06_F003,Session1,F,Ses01F_impro06,neutral,0.5,0.25,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,34.45,35.78,That's sweet.
Ses01F_impro06_F004,Session1,F,Ses01F_impro06,neutral,0.625,0.25,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,36.07,38.04,Thank you.
Ses01F_impro06_F005,Session1,F,Ses01F_impro06,sad,0.25,0.25,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,39.6025,46.29,I went to see her headstone a week or two ago.
Ses01F_impro06_F006,Session1,F,Ses01F_impro06,sad,0.625,0.5,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,47.34,59.38,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city."
Ses01F_impro06_F007,Session1,F,Ses01F_impro06,sad,0.625,0.5,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,59.4525,67.4525,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.
Ses01F_impro06_F008,Session1,F,Ses01F_impro06,sad,0.375,0.625,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,70.22,80.13,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-
Ses01F_impro06_F009,Session1,F,Ses01F_impro06,neutral,0.375,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,80.16,87.74,"this woman came up and, you know, it was hers. It was her person that was there."
Ses01F_impro06_F010,Session1,F,Ses01F_impro06,sad,0.25,0.375,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,87.83,93.67,"Yeah.  And she was like, that's pathetic, I hope you enjoy it."
Ses01F_impro06_F011,Session1,F,Ses01F_impro06,sad,0.25,0.5,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,101.83,116.91,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly."
Ses01F_impro06_F012,Session1,F,Ses01F_impro06,sad,0.25,0.625,0.875,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,117.07,126.04,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever."
Ses01F_impro06_F013,Session1,F,Ses01F_impro06,sad,0.25,0.25,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,132.9575,134.49,I don't know.
Ses01F_impro06_F014,Session1,F,Ses01F_impro06,sad,0.5,0.5,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,135.96,137.95,At the cemetery?
Ses01F_impro06_F015,Session1,F,Ses01F_impro06,sad,0.25,0.25,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,138.0685,141.05,couple hours.
Ses01F_impro06_F016,Session1,F,Ses01F_impro06,neutral,0.75,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,141.84,149.4375,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers."
Ses01F_impro06_F018,Session1,F,Ses01F_impro06,neutral,0.75,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,167.64,174.84,Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.
Ses01F_impro06_F019,Session1,F,Ses01F_impro06,neutral,0.375,0.25,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,176.35,178.01,Yeah.
Ses01F_impro06_F020,Session1,F,Ses01F_impro06,sad,0.375,0.5,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,182.56,197.73,"It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors."
Ses01F_impro06_F021,Session1,F,Ses01F_impro06,sad,0.25,0.5,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,197.755,214.34,"My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her."
Ses01F_impro06_F022,Session1,F,Ses01F_impro06,sad,0.75,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,217.5,222.41,She used to have these poetry parties on Memorial Day.
Ses01F_impro06_F023,Session1,F,Ses01F_impro06,sad,0.375,0.25,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,223.52,227.55,Umm. Yeah.
Ses01F_impro06_F024,Session1,F,Ses01F_impro06,sad,0.125,0.25,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,229.08,235.98,"And the last time before she died, I remember she couldn't really stand, umm..."
Ses01F_impro06_F025,Session1,F,Ses01F_impro06,sad,0.5,0.625,0.875,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,237.53,256.48,"But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool."
Ses01F_impro06_F026,Session1,F,Ses01F_impro06,sad,0.5,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,266.55,275.31,"Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-"
Ses01F_impro06_F027,Session1,F,Ses01F_impro06,neutral,0.25,0.25,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,275.38,281.6,"There's another one, I can't remember."
Ses01F_impro06_F028,Session1,F,Ses01F_impro06,sad,0.5,0.625,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,282.01,311.14,"I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?"
Ses01F_impro06_M000,Session1,F,Ses01F_impro06,sad,0.375,0.25,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,11.46,14.74,"I'm sorry, Joy."
Ses01F_impro06_M001,Session1,F,Ses01F_impro06,neutral,0.375,0.5,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,18.49,24.91,Is there anything I can get you?  Do you want me to take care of anything for you or...?
Ses01F_impro06_M002,Session1,F,Ses01F_impro06,neutral,0.375,0.25,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,25.12,26.56,...pick up anything?
Ses01F_impro06_M003,Session1,F,Ses01F_impro06,sad,0.375,0.25,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,28.97,35.02,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.
Ses01F_impro06_M004,Session1,F,Ses01F_impro06,neutral,0.5,0.5,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,56.17,57.49,Hmm.
Ses01F_impro06_M005,Session1,F,Ses01F_impro06,neutral,0.5,0.25,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,86.96,88.63,Oh.  She was there?
Ses01F_impro06_M006,Session1,F,Ses01F_impro06,neutral,0.5,0.25,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,107.78,109.27,Mmhmm.
Ses01F_impro06_M007,Session1,F,Ses01F_impro06,sad,0.5,0.25,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,125.47,127.19,Yeah.
Ses01F_impro06_M008,Session1,F,Ses01F_impro06,neutral,0.5,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,134.4,136.49,How long were you there for?
Ses01F_impro06_M009,Session1,F,Ses01F_impro06,neutral,0.5,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,137.09,138.44,Mmhmm.
Ses01F_impro06_M010,Session1,F,Ses01F_impro06,neutral,0.5,0.375,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,144.09,145.68,Oh really?
Ses01F_impro06_M011,Session1,F,Ses01F_impro06,neutral,0.5,0.25,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,155.07,158.38,You ran through the sprinklers in the cemetery?
Ses01F_impro06_M012,Session1,F,Ses01F_impro06,neutral,0.375,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,165.61,168.1,Is it a big cemetery?
Ses01F_impro06_M013,Session1,F,Ses01F_impro06,neutral,0.5,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,174.39,177.15,"Oh, so they're like really old too, really old ones?"
Ses01F_impro06_M014,Session1,F,Ses01F_impro06,neutral,0.5,0.375,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,219.73,221.03,Mmhmm.
Ses01F_impro06_M015,Session1,F,Ses01F_impro06,neutral,0.5,0.5,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,255.35,257.31,Mmhmm.
Ses01F_impro06_M016,Session1,F,Ses01F_impro06,neutral,0.5,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro06.wav,262.99,266.175,So she wrote a lot of poetry?
Ses01F_impro07_F000,Session1,F,Ses01F_impro07,happy,1.0,1.0,0.875,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,3.95,10.59,"Yes.  There's a big envelope it says, you're in. I know."
Ses01F_impro07_F002,Session1,F,Ses01F_impro07,happy,0.75,0.75,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,19.61,31.65,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that."
Ses01F_impro07_F003,Session1,F,Ses01F_impro07,happy,0.875,0.875,0.875,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,32.52,34.9,"Oh- I know, I know, I know, I know."
Ses01F_impro07_F004,Session1,F,Ses01F_impro07,happy,0.5,0.625,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,37.1625,42.49,"I don't know.  I spend so much time commuting as it is, I'd rather."
Ses01F_impro07_F005,Session1,F,Ses01F_impro07,happy,1.0,0.875,0.875,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,42.955,45.885,I know. We should throw a party.
Ses01F_impro07_F009,Session1,F,Ses01F_impro07,happy,0.75,0.5,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,81.0275,83.305,Yeah.  I'm not sure.
Ses01F_impro07_F010,Session1,F,Ses01F_impro07,happy,1.0,0.875,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,84.51,88.31,Umm...P.h.D. [LAUGHTER]
Ses01F_impro07_F012,Session1,F,Ses01F_impro07,happy,0.875,0.75,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,94.86,100.74,So I get to mold young minds. Mrs.?  That's my mother.
Ses01F_impro07_F013,Session1,F,Ses01F_impro07,happy,0.875,0.75,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,103.26,110.46,"I would be like- Oh. Right, right, right."
Ses01F_impro07_F016,Session1,F,Ses01F_impro07,happy,0.875,0.625,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,133.3125,142.3625,"I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah."
Ses01F_impro07_M000,Session1,F,Ses01F_impro07,happy,0.625,0.5,0.25,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,2.97,4.78,Did you get the letter?
Ses01F_impro07_M001,Session1,F,Ses01F_impro07,happy,0.875,0.875,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,7.5325,11.96,Yeah. That is so awesome.
Ses01F_impro07_M002,Session1,F,Ses01F_impro07,happy,0.875,0.75,0.75,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,13.92,19.09,Oh my God. What are you going to do? [LAUGHTER]
Ses01F_impro07_M003,Session1,F,Ses01F_impro07,happy,0.875,0.625,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,20.68,28.06,"Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly."
Ses01F_impro07_M004,Session1,F,Ses01F_impro07,happy,0.75,0.75,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,30.915,38.81,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?"
Ses01F_impro07_M005,Session1,F,Ses01F_impro07,happy,0.875,0.875,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,41.17,46.9975,This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.
Ses01F_impro07_M006,Session1,F,Ses01F_impro07,happy,0.875,0.875,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,47.11,52.8125,A rapper party ho. Yeah. Okay.
Ses01F_impro07_M007,Session1,F,Ses01F_impro07,happy,0.875,0.875,0.875,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,54.16,63.28,"I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo."
Ses01F_impro07_M008,Session1,F,Ses01F_impro07,happy,0.75,0.5,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,64.6275,67.24,Yeah.  Big time.
Ses01F_impro07_M009,Session1,F,Ses01F_impro07,happy,0.625,0.75,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,67.725,74.0325,Mmhmm. Mmhmm. Yay. So what major?  What are you doing?
Ses01F_impro07_M012,Session1,F,Ses01F_impro07,neutral,0.5,0.375,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,82.6575,87.1025,Is this a Masters or a P.h.D.?  Or can you...? Nice
Ses01F_impro07_M013,Session1,F,Ses01F_impro07,neutral,0.75,0.375,0.375,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,87.5875,90.65,"That's good.  Don't you have to like teach a class, too, when you do that?"
Ses01F_impro07_M014,Session1,F,Ses01F_impro07,happy,0.75,0.875,0.5,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,94.29,99.37,"Teacher. Mrs. Nash, I have a question."
Ses01F_impro07_M015,Session1,F,Ses01F_impro07,happy,0.875,0.75,0.625,data/iemocap/Session1/dialog/wav/Ses01F_impro07.wav,99.9875,110.54,You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.
